dataset,n_real,split,method,classifier,balanced_accuracy,split_seed,n_train,n_test,n_pool,n_classes_in_split,n_test_excluded,train_class_counts,test_class_counts,n_syn_generated,syn_class_counts,aug_time_sec,per_class_recall,ks_median_pvalue,ks_mean_pvalue,eval_time_sec,status
stock,100,4,smote,mlp,90.0921,46,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[245, 255]",0.0,"[0.8961, 0.9057]",0.913886,0.882583,1.92,ok
stock,100,4,smote,rf,89.9218,46,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[245, 255]",0.0,"[0.9091, 0.8893]",0.913886,0.882583,0.19,ok
stock,100,4,smote,xgboost,90.0921,46,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[245, 255]",0.0,"[0.8961, 0.9057]",0.913886,0.882583,0.07,ok
stock,100,4,smote,tabpfn,91.0936,46,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[245, 255]",0.0,"[0.8874, 0.9344]",0.913886,0.882583,0.7,ok
stock,100,4,tabebm,lr,82.1783,46,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[250, 250]",36.69,"[0.8485, 0.7951]",0.913886,0.930572,0.01,ok
stock,100,4,tabebm,knn,88.2132,46,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[250, 250]",36.69,"[0.8831, 0.8811]",0.913886,0.930572,0.03,ok
stock,100,4,tabebm,mlp,89.3185,46,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[250, 250]",36.69,"[0.9134, 0.873]",0.913886,0.930572,2.28,ok
stock,100,4,tabebm,rf,90.297,46,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[250, 250]",36.69,"[0.8961, 0.9098]",0.913886,0.930572,0.21,ok
stock,100,4,tabebm,xgboost,90.9463,46,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[250, 250]",36.69,"[0.9091, 0.9098]",0.913886,0.930572,0.08,ok
stock,100,4,tabebm,tabpfn,87.8034,46,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[250, 250]",36.69,"[0.8831, 0.873]",0.913886,0.930572,0.72,ok
stock,100,4,tvae,lr,81.9734,46,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[245, 255]",12.08,"[0.8485, 0.791]",0.217833,0.326314,0.09,ok
stock,100,4,tvae,knn,84.0803,46,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[245, 255]",12.08,"[0.8701, 0.8115]",0.217833,0.326314,0.05,ok
stock,100,4,tvae,mlp,86.2102,46,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[245, 255]",12.08,"[0.9004, 0.8238]",0.217833,0.326314,2.85,ok
stock,100,4,tvae,rf,82.9199,46,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[245, 255]",12.08,"[0.8961, 0.7623]",0.217833,0.326314,0.27,ok
